date,value
2012-07-01,498.63
2012-08-01,522.43
2012-09-01,518.4
2012-10-01,518.51
2012-11-01,510.9
2012-12-01,514.26
2013-01-01,524.39
2013-02-01,518.74
2013-03-01,523.81
2013-04-01,530.08
2013-05-01,525.72
2013-06-01,534.78
2013-07-01,513.12
2013-08-01,520.14
2013-09-01,527.46
2013-10-01,529.26
2013-11-01,538.59
2013-12-01,520.28
2014-01-01,532.2
2014-02-01,535.24
2014-03-01,532.76
2014-04-01,522.97
2014-05-01,525.13
2014-06-01,518.11
2014-07-01,524.52
2014-08-01,528.32
2014-09-01,531.57
2014-10-01,516.11
2014-11-01,522.81
2014-12-01,533.17
2015-01-01,536.87
2015-02-01,533.38
2015-03-01,530.07
2015-04-01,532.56
2015-05-01,538.6
2015-06-01,527.17
2015-07-01,528.96
2015-08-01,518.04
2015-09-01,527.08
2015-10-01,542.73
2015-11-01,537.46
2015-12-01,545.62
2016-01-01,546.17
2016-02-01,550.54
2016-03-01,542.25
2016-04-01,545.62
2016-05-01,544.69
2016-06-01,536.14
2016-07-01,539.65
2016-08-01,536.89
2016-09-01,549.47
2016-10-01,558.08
2016-11-01,548.84
2016-12-01,537.8
2017-01-01,547.81
2017-02-01,558.29
2017-03-01,547.06
2017-04-01,551.42
2017-05-01,553.22
2017-06-01,543.28
2017-07-01,549.39
2017-08-01,553.35
2017-09-01,549.52
2017-10-01,554.88
2017-11-01,556.9
2017-12-01,551.84
2018-01-01,551.51
2018-02-01,554.01
2018-03-01,565.13
2018-04-01,561.1
2018-05-01,557.64
2018-06-01,553.84
2018-07-01,567.07
2018-08-01,559.09
2018-09-01,557.19
2018-10-01,555.9
2018-11-01,578.94
2018-12-01,579.34
2019-01-01,562.88
2019-02-01,577.57
2019-03-01,584.91
2019-04-01,582.02
2019-05-01,589.96
2019-06-01,580.04
2019-07-01,587.33
2019-08-01,601.5
2019-09-01,587.15
2019-10-01,595.99
2019-11-01,602.44
2019-12-01,578.68
2020-01-01,585.85
2020-02-01,599.33
2020-03-01,604.88
2020-04-01,663.77
2020-05-01,648.26
2020-06-01,643.91
2020-07-01,622.39
2020-08-01,638.1
2020-09-01,612.95
2020-10-01,623.67
2020-11-01,620.4
2020-12-01,620.01
2021-01-01,606.39
2021-02-01,609.5
2021-03-01,618.23
2021-04-01,616.78
2021-05-01,615.68
2021-06-01,622.57
2021-07-01,615.84
2021-08-01,615.51
2021-09-01,615.06
2021-10-01,617.2
2021-11-01,607.64
2021-12-01,613.47
2022-01-01,613.93
2022-02-01,625.81
2022-03-01,616.44
2022-04-01,609.83
2022-05-01,624.85
2022-06-01,617.54
2022-07-01,611.81
2022-08-01,636.28
2022-09-01,645.86
2022-10-01,619.5
2022-11-01,629.86
2022-12-01,636.64
2023-01-01,638.28
2023-02-01,618.39
2023-03-01,632.7
2023-04-01,632.82
2023-05-01,633.09
2023-06-01,638.18
2023-07-01,634.3
2023-08-01,631.03
2023-09-01,642.22
2023-10-01,633.48
2023-11-01,616.94
2023-12-01,642.72
2024-01-01,639.37
2024-02-01,628.89
2024-03-01,630.69
2024-04-01,633.72
2024-05-01,618.13
2024-06-01,634.49
2024-07-01,641.36
2024-08-01,648.96
2024-09-01,629.49
2024-10-01,637.45
2024-11-01,633.25
2024-12-01,644.25
2025-01-01,650.89
2025-02-01,656.06
2025-03-01,634.26
2025-04-01,638.73
2025-05-01,633.05
2025-06-01,628.36
2025-07-01,625.02
2025-08-01,629.04
2025-09-01,628.15
2025-11-01,646.93
2025-12-01,627.86
2026-01-01,630.45
2026-02-01,642.18
2026-03-01,630.18
